property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,coordinates,Latitude,Longitude
flat,raheja vedaanta★,sector 108,1.25,5682.0,3,2,0,0.0,Relatively New,1991.0,0,0,0,0,0,1,65,"28.5134° N, 76.9830° E",28.5134,76.983
flat,sare homes,sector 92,0.95,4872.0,4,3,3,13.0,New Property,1765.0,0,0,0,0,0,2,0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,dlf the primus★,sector 82a,2.95,11452.0,4,5,3+,10.0,Relatively New,2110.0,0,1,0,0,0,0,174,"28.3858° N, 76.9686° E",28.3858,76.9686
flat,smart world orchard,sector 61,2.24,14461.0,3,3,2,3.0,New Property,1402.0,0,0,0,0,1,2,61,"28.4050° N, 77.0963° E",28.405,77.0963
flat,cghs hewo apartments★,sector 31,1.25,11574.0,2,2,2,2.0,Old Property,1080.0,0,0,0,0,0,2,28,"28.4528° N, 77.0498° E",28.4528,77.0498
house,independent,sector 12,0.85,630.0,3,3,1,1.0,Relatively New,13500.0,0,0,0,0,1,2,0,"28.4723° N, 77.0320° E",28.4723,77.032
flat,mapsko casa bella★,sector 82,1.75,6903.0,4,5,3+,1.0,Relatively New,2178.0,0,0,0,0,0,2,0,"28.3935° N, 76.9600° E",28.3935,76.96
flat,tata primanti★,sector 72,3.5,11427.0,4,5,3+,10.0,Relatively New,3063.0,0,1,0,0,1,2,38,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,orris aster court premier,sector 85,1.25,5896.0,3,4,2,6.0,Relatively New,1616.0,0,1,0,0,0,1,49,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,ss almeria,sector 84,1.5,7500.0,3,3,3,2.0,New Property,1849.0,0,1,0,0,0,2,108,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,suncity vatsal valley,sector 12,1.0,1481.0,2,2,2,3.0,New Property,6750.0,0,0,0,0,0,1,13,"28.4723° N, 77.0320° E",28.4723,77.032
flat,emaar mgf emerald floors premier★,sector 65,2.35,14242.0,3,3,3,3.0,Relatively New,1650.0,1,1,0,0,0,1,124,"28.4030° N, 77.0690° E",28.403,77.069
flat,vatika gurgaon ★,sector 83,1.18,6801.0,3,3,2,14.0,Relatively New,1618.0,0,0,0,0,0,2,26,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,ireo the corridors,sector 67a,1.7,9844.0,3,3,2,10.0,New Property,1346.0,0,1,0,0,1,1,44,"28.3960° N, 77.0372° E",28.396,77.0372
flat,zara aavaas,sector 104,0.22,812.0,1,2,2,2.0,New Property,2709.0,0,0,0,0,0,2,60,"28.4788° N, 76.9960° E",28.4788,76.996
flat,central park resort belgravia residences,sector 48,6.25,24300.0,3,5,3+,5.0,Moderately Old,2572.0,0,1,0,0,0,1,49,"28.4177° N, 77.0359° E",28.4177,77.0359
flat,ss the leaf★,sector 85,1.1,9565.0,2,2,3,10.0,Relatively New,1600.0,0,0,0,1,0,2,150,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,signature global city,sector 37d,0.68,1303.0,2,2,3,9.0,New Property,5220.0,0,0,0,0,1,2,58,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,mm merlin★,sector 67,2.8,13679.0,3,3,3,5.0,Moderately Old,2047.0,0,1,0,0,0,0,26,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,kiran residency,sector 56,1.55,7750.0,3,3,3+,5.0,Old Property,1800.0,0,1,0,1,1,2,166,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,vatika gurgaon ★,sector 83,1.05,7000.0,3,3,3,3.0,Relatively New,1618.0,0,0,1,0,0,2,79,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,bptp terra★,sector 37d,1.55,7074.0,4,3,3+,19.0,Relatively New,2100.0,0,0,0,0,1,1,131,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,emaar imperial gardens★,sector 102,1.7,8395.0,3,4,3+,8.0,Relatively New,1750.0,0,1,0,1,0,1,174,"28.4750° N, 76.9715° E",28.475,76.9715
flat,godrej ★,sector 79,1.93,8532.0,3,4,3+,5.0,Relatively New,2047.0,0,1,0,0,0,2,158,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,signature global city a,sector 63a,2.0,12804.0,3,3,2,1.0,Under Construction,1562.0,0,0,0,0,0,2,36,"28.3923° N, 77.0888° E",28.3923,77.0888
flat,sare crescent parc★,sector 92,0.5,5000.0,2,2,2,2.0,Relatively New,905.0,0,0,0,0,1,2,72,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,the close north★,sector 50,2.35,11768.0,3,3,3+,8.0,Moderately Old,1950.0,0,0,0,0,0,1,165,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,shree vardhman victoria★,sector 70,1.75,8974.0,3,5,0,0.0,Relatively New,1950.0,0,0,0,0,0,2,0,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,senate court,sector 62,0.9,1565.0,1,1,0,0.0,Relatively New,5751.0,0,0,0,0,0,2,0,"28.4139° N, 77.0886° E",28.4139,77.0886
flat,parsvnath exotica★,sector 53,6.5,19174.0,4,5,3+,10.0,Relatively New,3000.0,1,1,0,1,0,1,174,"28.4433° N, 77.0948° E",28.4433,77.0948
flat,tulip violet★,sector 69,1.7,8625.0,4,4,1,12.0,Relatively New,1783.0,0,0,0,0,0,2,88,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,supertech araville,sector 79,0.9,6950.0,2,2,0,12.0,Relatively New,1295.0,0,0,0,0,0,2,0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,raheja vedaanta★,sector 108,0.95,5214.0,3,3,3,3.0,Relatively New,1649.0,0,0,0,0,1,2,95,"28.5134° N, 76.9830° E",28.5134,76.983
flat,indiabulls enigma,sector 110,3.3,9851.0,4,5,3,7.0,Relatively New,3032.0,0,1,0,0,0,2,101,"28.5145° N, 77.0197° E",28.5145,77.0197
flat,zara aavaas,sector 104,0.49,731.0,3,2,2,7.0,Under Construction,695.0,0,0,0,0,0,2,74,"28.4788° N, 76.9960° E",28.4788,76.996
flat,rail vihar cghs★,sector 56,1.35,10385.0,3,2,2,1.0,Old Property,1275.0,0,0,0,0,1,2,159,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,mm skywalk,sector 74,2.25,12500.0,3,3,3,5.0,Relatively New,1900.0,1,0,0,0,0,2,174,"28.4158° N, 77.0118° E",28.4158,77.0118
flat,mm merlin★,sector 67,3.4,14419.0,3,4,3,16.0,Relatively New,2016.0,0,1,0,0,0,1,174,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,bestech park view ananda★,sector 81,0.87,7952.0,2,2,3,8.0,Relatively New,1300.0,0,0,0,0,0,1,95,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,shree vardhman flora★,sector 90,0.86,6255.0,3,4,3,0.0,Relatively New,1525.0,0,1,0,0,0,1,84,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,ats tourmaline★,sector 109,1.4,8000.0,3,3,3+,8.0,Relatively New,1466.0,0,0,1,0,0,2,119,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,city heights,sector 39,1.75,8750.0,3,4,3,3.0,Old Property,2000.0,0,1,0,0,0,0,42,"28.4434° N, 77.0515° E",28.4434,77.0515
flat,pivotal riddhi siddhi,sector 99,0.72,947.0,2,2,2,12.0,Relatively New,7603.0,0,0,1,0,0,2,31,"28.4640° N, 76.9614° E",28.464,76.9614
flat,pyramid urban homes,sector 86,0.43,954.0,2,2,1,6.0,New Property,4509.0,0,0,0,0,1,2,72,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,tulip monsella,sector 53,8.25,28004.0,3,4,3,8.0,Under Construction,2661.0,0,1,0,0,0,0,35,"28.4433° N, 77.0948° E",28.4433,77.0948
flat,alpha corp gurgaonone ★,sector 84,1.15,7497.0,2,2,3,8.0,Relatively New,1361.0,1,0,0,0,0,1,37,"28.3979° N, 76.9736° E",28.3979,76.9736
flat,ats tourmaline★,sector 109,1.75,8140.0,3,4,3+,7.0,Relatively New,1797.0,0,1,0,0,0,2,165,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,paras dews,sector 106,0.95,6859.0,2,2,3+,2.0,Relatively New,940.0,0,0,0,0,0,2,49,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,bestech park view spa next★,sector 67,2.85,12128.0,4,4,3+,5.0,Moderately Old,2127.0,0,1,0,1,0,1,149,"28.3859° N, 77.0608° E",28.3859,77.0608
flat,ats tourmaline★,sector 109,1.72,8000.0,3,4,3+,7.0,Relatively New,1797.0,0,1,0,0,0,2,167,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,ramprasta awho,sector 95,0.92,5257.0,3,3,3+,13.0,Relatively New,1778.0,0,0,0,0,0,2,0,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,mm sierra,sector 68,1.25,10246.0,2,2,3,4.0,New Property,938.0,0,0,0,0,0,2,44,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,mm golfestate★,sector 65,5.5,16960.0,3,4,3,3.0,Relatively New,2803.0,0,1,0,0,0,2,49,"28.4030° N, 77.0690° E",28.403,77.069
flat,emaar gurgaon greens★,sector 102,1.49,9030.0,3,3,3,10.0,Relatively New,1315.0,0,0,0,0,0,1,159,"28.4750° N, 76.9715° E",28.475,76.9715
flat,mapsko mount ville★,sector 79,1.4,9396.0,3,3,3,2.0,New Property,1490.0,0,0,0,0,0,1,112,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,tarc maceo★,sector 91,0.95,5952.0,2,2,2,10.0,Relatively New,1186.0,0,0,0,0,0,2,77,"28.4014° N, 76.9225° E",28.4014,76.9225
flat,raheja sampada,sector 92,0.9,6569.0,3,2,3,11.0,Relatively New,1240.0,0,0,0,0,0,2,88,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,dlf regency park ★,sector 28,2.25,14516.0,3,3,2,16.0,Old Property,1700.0,0,1,0,0,0,2,89,"28.4728° N, 77.0865° E",28.4728,77.0865
flat,dlf regal gardens★,sector 90,1.7,7222.0,4,4,3+,15.0,Moderately Old,2005.0,0,1,0,0,0,2,38,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,dlf royalton tower,sector 43,6.2,20687.0,4,4,3+,9.0,Moderately Old,2712.0,0,1,0,0,0,2,7,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,zara aavaas,sector 104,0.4,781.0,2,2,1,14.0,Relatively New,515.0,0,0,0,0,0,2,38,"28.4788° N, 76.9960° E",28.4788,76.996
flat,conscient heritage max★,sector 102,2.2,10237.0,3,4,3+,20.0,Relatively New,1186.0,1,1,0,0,0,1,45,"28.4750° N, 76.9715° E",28.475,76.9715
flat,ramprastha the atrium★,sector 37d,1.0,7782.0,3,3,2,4.0,Relatively New,1163.0,0,0,0,0,0,2,13,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,krrish florence estate,sector 70,1.3,5601.0,3,3,3,17.0,Under Construction,2321.0,0,0,0,0,0,1,61,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,paras dews,sector 106,1.28,7273.0,3,4,3+,24.0,Relatively New,1186.0,0,1,0,0,0,2,49,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,bptp terra★,sector 37d,1.77,8079.0,4,3,3,15.0,Relatively New,2025.0,1,1,0,1,1,2,49,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,the lions cghs,sector 56,2.0,8333.0,4,4,3,8.0,Relatively New,2253.0,0,0,0,0,1,1,49,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,bestech park view residency★,sector 2,1.01,7138.0,2,2,3,0.0,Moderately Old,1281.0,0,0,0,0,0,2,92,"28.5095° N, 77.0320° E",28.5095,77.032
flat,unitech fresco★,sector 50,1.82,9913.0,3,3,3+,14.0,Moderately Old,1830.0,0,0,0,0,1,1,174,"28.4178° N, 77.0628° E",28.4178,77.0628
flat,dlf new town heights ★,sector 90,1.21,6244.0,3,3,3+,7.0,Relatively New,1929.0,0,1,0,1,0,2,127,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,dlf the primus★,sector 82a,3.5,13431.0,5,5,3+,14.0,Relatively New,2606.0,1,0,0,0,0,0,49,"28.3858° N, 76.9686° E",28.3858,76.9686
flat,elan the presidential,sector 106,6.3,15385.0,5,6,3+,10.0,Under Construction,3797.0,0,0,0,0,0,1,62,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,supertech araville,sector 79,1.45,7455.0,3,3,3,3.0,Relatively New,1945.0,0,0,0,0,0,2,0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,mm woodshire★,sector 107,1.01,7394.0,2,2,3+,11.0,New Property,1200.0,0,0,0,0,1,2,74,"28.5052° N, 76.9729° E",28.5052,76.9729
flat,orris aster court,sector 85,0.9,5671.0,3,3,3,8.0,Relatively New,1436.0,0,0,0,0,0,2,49,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,smart world orchard,sector 61,1.6,13913.0,2,2,2,4.0,New Property,1150.0,1,0,0,0,1,2,29,"28.4050° N, 77.0963° E",28.405,77.0963
flat,ss the leaf★,sector 85,1.05,6402.0,2,2,3,11.0,Relatively New,1484.0,0,0,0,0,0,2,44,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,dlf the ultima★,sector 81,2.2,10461.0,3,3,3+,5.0,Relatively New,1570.0,1,1,0,1,1,0,49,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,vatika the seven lamps★,sector 82,0.85,6538.0,2,2,2,0.0,Relatively New,1176.0,0,0,0,0,0,1,49,"28.3935° N, 76.9600° E",28.3935,76.96
flat,mm heights,sector 65,2.44,13297.0,3,3,2,7.0,Under Construction,1654.0,0,0,0,0,0,2,31,"28.4030° N, 77.0690° E",28.403,77.069
flat,shri banke bihari society★,sector 56,1.37,9133.0,3,3,3+,2.0,Old Property,1450.0,0,0,0,0,1,2,174,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,ansal harmony homes★,sector 57,1.12,10667.0,2,2,1,0.0,Old Property,950.0,0,0,0,0,0,2,72,"28.4232° N, 77.0752° E",28.4232,77.0752
flat,la vida by tata housing,sector 113,1.65,10450.0,3,2,2,3.0,Relatively New,1420.0,0,0,0,0,0,2,49,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,vatika the seven lamps★,sector 82,0.86,6022.0,2,2,2,12.0,Relatively New,1294.0,1,0,0,0,0,1,135,"28.3935° N, 76.9600° E",28.3935,76.96
flat,godrej summit★,sector 104,1.05,5833.0,3,4,3+,7.0,Relatively New,1800.0,0,1,0,0,0,1,96,"28.4788° N, 76.9960° E",28.4788,76.996
flat,dlf the primus★,sector 82a,1.85,10283.0,3,3,3+,2.0,Relatively New,1668.0,0,0,0,0,0,1,44,"28.3858° N, 76.9686° E",28.3858,76.9686
flat,bptp terra★,sector 37d,1.71,7805.0,3,3,3+,7.0,Relatively New,2191.0,1,0,0,0,0,2,38,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,global hill view,sector 11,0.36,572.0,2,2,0,15.0,Relatively New,6291.0,0,0,0,0,0,2,0,"28.4531° N, 77.0202° E",28.4531,77.0202
flat,tulip violet★,sector 69,1.55,9823.0,3,3,2,0.0,Relatively New,1428.0,0,0,0,1,0,1,129,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,tulip violet★,sector 69,1.55,9823.0,3,3,2,5.0,Relatively New,1428.0,0,0,0,1,0,2,99,"28.3966° N, 77.0341° E",28.3966,77.0341
flat,ireo the corridors,sector 67a,1.6,9265.0,3,3,2,3.0,New Property,1346.0,0,0,1,0,0,1,142,"28.3960° N, 77.0372° E",28.396,77.0372
flat,silverglades hightown residences,sector 43,4.2,19765.0,3,4,2,7.0,Under Construction,2125.0,0,0,0,0,0,2,42,"28.4629° N, 77.0772° E",28.4629,77.0772
house,independent,sector 56,0.75,138.0,2,1,0,1.0,Old Property,54.0,0,0,0,0,0,2,0,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,bestech park view sanskruti★,sector 92,1.83,7871.0,4,3,3,8.0,New Property,2104.0,0,1,0,0,0,2,128,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,bestech altura,sector 79,1.85,8605.0,3,4,3+,11.0,New Property,1946.0,0,1,0,0,0,2,49,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,shapoorji pallonji joyville gurugram★,sector 102,1.1,1354.0,2,2,1,8.0,Under Construction,817.0,0,0,0,0,0,2,105,"28.4750° N, 76.9715° E",28.475,76.9715
flat,supertech araville,sector 79,1.35,6941.0,3,3,3,4.0,Relatively New,1945.0,0,0,0,0,0,2,0,"28.3624° N, 76.9787° E",28.3624,76.9787
flat,conscient heritage max★,sector 102,1.78,9218.0,3,4,3+,5.0,Moderately Old,1748.0,0,1,0,0,0,2,125,"28.4750° N, 76.9715° E",28.475,76.9715
flat,dlf new town heights ★,sector 86,1.27,6580.0,3,4,3,19.0,Relatively New,1800.0,0,1,0,1,0,2,126,"28.3986° N, 76.9384° E",28.3986,76.9384
flat,shapoorji pallonji joyville gurugram★,sector 102,1.28,10535.0,2,2,3,10.0,Relatively New,1100.0,0,0,0,0,0,2,49,"28.4750° N, 76.9715° E",28.475,76.9715
flat,signature andour heights★,sector 71,0.39,1094.0,1,1,2,1.0,New Property,294.0,0,0,0,0,0,2,0,"28.4104° N, 77.0281° E",28.4104,77.0281
flat,dlf the ultima★,sector 81,3.46,12047.0,4,4,3+,10.0,New Property,2599.0,0,1,0,0,0,0,161,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,supertech hues,sector 68,1.0,8475.0,2,2,2,12.0,New Property,1180.0,0,0,0,0,0,2,54,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,ambience lagoon★,sector 24,4.25,13281.0,3,4,3+,3.0,Old Property,3201.0,0,1,0,1,0,1,143,"28.4939° N, 77.1038° E",28.4939,77.1038
flat,tulip monsella,sector 53,7.4,33199.0,4,4,3,21.0,Under Construction,2229.0,0,0,0,0,0,2,35,"28.4433° N, 77.0948° E",28.4433,77.0948
flat,mm heights,sector 65,2.01,13499.0,2,2,3,8.0,New Property,1482.0,1,0,0,0,0,2,44,"28.4030° N, 77.0690° E",28.403,77.069
flat,umang monsoon breeze,sector 78,0.75,6053.0,2,2,1,5.0,Moderately Old,1222.0,0,0,0,0,0,2,0,"28.3733° N, 76.9729° E",28.3733,76.9729
flat,dhoot time residency★,sector 63,2.2,12813.0,3,4,3+,8.0,Moderately Old,1554.0,1,0,0,0,0,1,61,"28.3971° N, 77.0867° E",28.3971,77.0867
flat,bestech park view residency★,sector 2,0.56,959.0,1,1,2,6.0,Moderately Old,5841.0,0,0,0,0,0,2,77,"28.5095° N, 77.0320° E",28.5095,77.032
flat,experion windchants★,sector 112,2.6,10651.0,2,2,3,8.0,Relatively New,2441.0,0,0,0,0,0,2,168,"28.5189° N, 77.0183° E",28.5189,77.0183
flat,housing apna enclave★,sector 4,0.39,456.0,2,2,1,1.0,New Property,833.0,0,0,0,0,0,2,0,"28.4738° N, 77.0107° E",28.4738,77.0107
flat,surbhi apartment,sector 56,3.2,12265.0,4,3,3,6.0,Old Property,2222.0,0,0,0,0,0,2,44,"28.4245° N, 77.0991° E",28.4245,77.0991
flat,shree vardhman victoria★,sector 70,1.23,9111.0,2,2,3,1.0,Relatively New,1222.0,1,0,0,0,0,2,43,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,ireo skyon★,sector 60,2.82,12818.0,3,3,3,2.0,Relatively New,2400.0,0,1,0,0,0,1,174,"28.4003° N, 77.0975° E",28.4003,77.0975
flat,godrej frontier★,sector 80,1.4,6189.0,3,4,2,10.0,Moderately Old,1854.0,0,0,1,1,0,2,111,"28.3659° N, 76.9557° E",28.3659,76.9557
flat,smart world gems,sector 89,1.3,9136.0,3,3,2,2.0,New Property,1423.0,1,0,0,0,0,2,44,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,krrish florence estate,sector 70,1.65,7765.0,3,4,3+,27.0,New Property,1923.0,1,1,0,0,0,2,81,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,signature global synera★,sector 81,0.4,702.0,2,2,1,12.0,Relatively New,586.0,0,0,0,0,0,2,23,"28.3867° N, 76.9485° E",28.3867,76.9485
flat,the rama apartment cghs,sector 43,2.5,10204.0,4,4,3+,4.0,Moderately Old,2450.0,0,1,0,0,0,2,26,"28.4629° N, 77.0772° E",28.4629,77.0772
flat,shapoorji pallonji joyville gurugram★,sector 102,2.03,11998.0,3,3,2,1.0,New Property,1337.0,0,0,0,0,0,2,67,"28.4750° N, 76.9715° E",28.475,76.9715
flat,raheja navodaya★,sector 92,0.62,4806.0,2,2,2,5.0,New Property,1182.0,0,0,0,0,0,2,0,"28.4079° N, 76.9153° E",28.4079,76.9153
flat,emaar mgf emerald floors premier★,sector 65,2.36,14303.0,3,3,3,2.0,Relatively New,1524.0,1,1,0,0,0,1,136,"28.4030° N, 77.0690° E",28.403,77.069
flat,corona optus★,sector 37c,1.43,7186.0,3,3,3+,2.0,Relatively New,1845.0,1,1,0,0,1,2,49,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,ramprastha skyz,sector 37d,1.2,6000.0,3,2,1,9.0,Under Construction,1900.0,0,1,0,0,1,2,53,"28.4478° N, 76.9703° E",28.4478,76.9703
flat,tulip orange★,sector 70,1.0,1145.0,3,2,2,3.0,Moderately Old,8730.0,0,0,0,0,0,2,58,"28.3968° N, 77.0233° E",28.3968,77.0233
flat,smart world orchard,sector 61,1.65,13750.0,2,2,2,1.0,Under Construction,1200.0,1,0,0,0,0,2,16,"28.4050° N, 77.0963° E",28.405,77.0963
flat,sbtl caladium,sector 109,1.3,6915.0,3,2,3,16.0,Moderately Old,1701.0,0,0,0,0,0,2,134,"28.5073° N, 77.0089° E",28.5073,77.0089
flat,smart world orchard,sector 61,1.7,15004.0,2,2,2,4.0,Under Construction,1133.0,0,0,0,0,0,2,24,"28.4050° N, 77.0963° E",28.405,77.0963
flat,corona optus★,sector 37c,1.27,7232.0,3,3,3,2.0,Relatively New,1595.0,0,0,0,0,1,2,49,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,mm heights,sector 65,1.95,15997.0,2,2,3,16.0,Under Construction,1141.0,0,0,0,0,0,2,44,"28.4030° N, 77.0690° E",28.403,77.069
flat,emaar mgf emerald estate★,sector 65,1.75,12545.0,3,3,3,10.0,Relatively New,1081.0,0,1,0,0,0,1,124,"28.4030° N, 77.0690° E",28.403,77.069
flat,orchid island★,sector 51,0.71,877.0,2,2,1,4.0,Relatively New,8100.0,0,0,0,0,0,2,23,"28.4320° N, 77.0686° E",28.432,77.0686
flat,dlf regal gardens★,sector 90,1.8,7223.0,4,4,3+,7.0,Moderately Old,2005.0,0,0,0,0,0,2,38,"28.4085° N, 76.9369° E",28.4085,76.9369
flat,zara aavaas,sector 104,0.26,868.0,1,1,2,0.0,Relatively New,2997.0,0,0,0,0,0,2,91,"28.4788° N, 76.9960° E",28.4788,76.996
flat,paras dews,sector 106,0.88,6354.0,2,2,3+,3.0,Relatively New,1120.0,0,0,0,0,0,2,49,"28.5007° N, 77.0003° E",28.5007,77.0003
flat,pareena mi casa,sector 68,1.1,8835.0,2,2,3,11.0,New Property,1127.0,0,0,0,0,0,2,95,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,smart world gems,sector 89,1.16,8152.0,3,3,2,3.0,Under Construction,1423.0,1,0,0,0,0,2,68,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,tulip monsella,sector 53,5.6,19364.0,3,3,3+,1.0,Under Construction,2617.0,0,0,0,0,0,2,42,"28.4433° N, 77.0948° E",28.4433,77.0948
flat,ss the leaf★,sector 85,2.2,5641.0,4,6,3,10.0,Relatively New,3920.0,0,1,0,0,0,2,174,"28.4042° N, 76.9513° E",28.4042,76.9513
flat,samadhan shri kamal cghs,sector 1,2.01,11427.0,4,4,3+,10.0,Moderately Old,1759.0,0,0,0,0,0,0,0,"28.3663° N, 76.9456° E",28.3663,76.9456
flat,rof ananda,sector 95,0.31,627.0,2,2,1,5.0,Relatively New,4941.0,0,0,0,1,0,1,74,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,paras quartier,sector 12,5.9,11028.0,4,4,3+,0.0,Moderately Old,5350.0,0,0,0,0,0,2,63,"28.4723° N, 77.0320° E",28.4723,77.032
flat,indiabulls centrum park★,sector 103,1.33,8581.0,3,3,3+,8.0,Relatively New,1671.0,1,0,0,0,0,2,150,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,spaze privy★,sector 72,1.9,9620.0,3,3,3,10.0,Relatively New,1975.0,0,0,0,0,0,2,0,"28.4225° N, 77.0211° E",28.4225,77.0211
flat,ramsons kshitij★,sector 95,0.19,591.0,1,1,1,14.0,Relatively New,3215.0,0,0,0,0,0,2,49,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,emaar mgf palm terraces select★,sector 66,3.4,14108.0,4,4,3+,2.0,Relatively New,2210.0,0,1,0,0,0,1,157,"28.3925° N, 77.0541° E",28.3925,77.0541
flat,la vida by tata housing,sector 113,3.0,14286.0,3,3,3+,3.0,Relatively New,2460.0,0,1,0,0,0,2,167,"28.5287° N, 77.0233° E",28.5287,77.0233
flat,smart world gems,sector 89,0.9,8160.0,2,2,2,3.0,New Property,998.0,1,0,0,0,1,2,95,"28.4253° N, 76.9439° E",28.4253,76.9439
flat,supertech hues,sector 68,0.93,8611.0,2,2,2,11.0,New Property,1080.0,0,0,0,0,0,2,0,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,vatika gurgaon ★,sector 83,1.25,7812.0,4,4,3,12.0,Moderately Old,1970.0,0,1,0,0,0,2,103,"28.3986° N, 76.9647° E",28.3986,76.9647
flat,supertech hues,sector 68,0.8,6780.0,2,2,3+,14.0,New Property,1180.0,0,0,0,0,0,1,26,"28.3853° N, 77.0484° E",28.3853,77.0484
flat,imperia the esfera,sector 37c,0.99,5455.0,3,5,3+,5.0,Relatively New,1400.0,0,1,0,0,0,2,49,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,rof ananda,sector 95,0.21,61.0,1,1,1,13.0,Relatively New,34426.0,0,0,0,0,0,2,68,"28.4172° N, 76.9081° E",28.4172,76.9081
flat,ansal estella,sector 103,1.5,8671.0,3,3,3+,6.0,Under Construction,1741.0,0,0,0,0,0,2,58,"28.4949° N, 76.9845° E",28.4949,76.9845
flat,emaar imperial gardens★,sector 102,1.92,9600.0,3,3,3,12.0,Relatively New,2000.0,1,1,1,1,0,2,95,"28.4750° N, 76.9715° E",28.475,76.9715
flat,godrej habitat,sector 3,1.25,8657.0,2,2,3,14.0,Under Construction,1161.0,0,0,0,0,0,2,36,"28.4909° N, 77.0176° E",28.4909,77.0176
flat,puri diplomatic greens★,sector 111,2.65,13590.0,3,4,2,7.0,Relatively New,2086.0,0,1,0,0,0,1,159,"28.5238° N, 77.0320° E",28.5238,77.032
flat,ild greens★,sector 37c,1.05,7500.0,3,3,3,4.0,New Property,1500.0,0,0,0,0,0,1,5,"28.4515° N, 76.9882° E",28.4515,76.9882
flat,dlf city,sector 37,2.02,8080.0,4,3,1,2.0,New Property,2262.0,0,0,0,0,0,2,0,"28.4375° N, 76.9999° E",28.4375,76.9999
flat,dlf express greens★,manesar,1.2,6504.0,3,4,2,5.0,Relatively New,1670.0,0,1,0,0,1,2,43,"28.3515° N, 76.9428° E",28.3515,76.9428
flat,ss,sector 85,2.14,7610.0,4,4,3,6.0,Relatively New,2300.0,1,1,0,1,0,2,49,"28.4042° N, 76.9513° E",28.4042,76.9513
